Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_EmpezoPromo_dd
11149	40	16	21	5.7142	120	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/06/2017	1	18	9	2	1	1	454
10934	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	23/04/2017	3	10	9	2	2	0	578
487	40	16	29	7.2413	210	19	0	12/08/2018	22/09/2019	6	5	34	10	0	12/08/2018	16/01/2019	4/08/2009	3	24	15	1	1	1	3295
2304	39	20	14	5.6428	79	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	1/02/2010	4	14	12	2	3	1	3138
6607	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	23/01/2014	3	9	6	2	3	0	1716
8745	39	20	11	7	77	20	0	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/12/2015	1	18	22	2	1	1	1039
14530	29	9	1	4	4	4	4	17/08/2019	17/08/2019	0	0	0	0	0	NULL	NULL	13/11/2018	1	16	22	2	2	0	277
1918	39	20	22	5.6363	124	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	16	1	2	1	3222
6715	29	9	1	7	7	7	7	18/08/2019	18/08/2019	0	0	0	0	0	NULL	NULL	23/02/2014	3	7	18	2	3	0	2002
7703	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	1/02/2015	3	28	9	1	2	0	1390
11442	39	20	21	6.6666	140	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/08/2017	3	7	6	2	3	1	400
12237	39	20	1	4	4	4	4	26/08/2019	26/08/2019	0	0	0	0	0	NULL	NULL	28/11/2017	4	26	9	2	2	1	636
160	40	16	14	17.9285	251	160	0	5/09/2018	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	11/06/2009	4	26	15	2	3	0	3373
2845	39	20	9	7	63	20	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	25/02/2010	1	18	9	2	2	0	3114
7223	39	20	21	5.9523	125	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/08/2014	1	5	18	2	1	0	1496
8929	40	16	11	22.5454	248	160	3	5/10/2018	26/08/2019	2	84	169	160	0	5/10/2018	6/05/2019	1/02/2016	4	6	9	2	2	0	977
3095	40	16	9	5.7777	52	11	3	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	22	2	3	0	3112
11910	39	20	19	5.7894	110	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	13/10/2017	5	33	15	1	1	1	327
5551	39	20	25	5.76	144	22	0	5/09/2018	22/09/2019	1	4	4	4	0	7/09/2018	7/09/2018	27/02/2012	1	5	16	2	3	1	2382
8277	39	20	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	18/07/2015	5	31	16	1	2	0	1145
9531	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	5/07/2016	4	13	9	2	2	1	792
7066	39	20	12	5.4166	65	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	11/06/2014	4	26	22	2	3	0	1547
10008	39	20	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	11/10/2016	3	8	9	2	2	0	694
12664	39	20	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	18/02/2018	5	11	7	2	6	0	382
3888	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	2	5	11	6	0	17/09/2018	2/11/2018	27/04/2010	3	10	9	2	2	0	3053
6755	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	4/03/2014	4	13	12	1	3	0	1646
9397	40	16	4	10.75	43	20	3	5/10/2018	27/08/2019	0	0	0	0	0	NULL	NULL	2/06/2016	1	18	9	2	2	0	855
13757	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	9/08/2018	3	9	22	2	2	0	27
10681	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	3	7	23	9	0	5/10/2018	7/03/2019	1/03/2017	3	9	22	2	2	1	553
12781	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	6/03/2018	3	9	9	2	1	0	261
164	40	16	19	15.6315	297	160	0	5/09/2018	22/09/2019	3	64	192	160	0	6/05/2019	7/08/2019	11/06/2009	4	26	9	2	1	1	3373
2159	40	16	17	5.4705	93	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	18	2	2	0	3139
3078	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	29/03/2010	3	9	9	2	2	0	3160
4107	29	9	3	8.3333	25	15	3	22/11/2018	18/08/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	9	2	2	1	3131
6035	40	16	16	5.8125	93	13	0	5/09/2018	7/08/2019	2	4	9	5	0	2/11/2018	16/01/2019	13/05/2013	3	28	9	2	1	0	1941
4149	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	1	3	3	3	0	8/01/2019	8/01/2019	27/04/2010	3	9	15	2	2	1	3053
7543	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	2/12/2014	3	9	9	2	2	0	1373
12010	40	16	14	4.7857	67	9	0	5/09/2018	7/03/2019	4	4	16	5	0	2/11/2018	24/01/2019	27/10/2017	3	9	9	2	2	0	313
12905	40	16	7	5.7142	40	11	0	5/09/2018	7/10/2018	1	6	6	6	0	17/09/2018	17/09/2018	27/03/2018	1	5	15	2	3	0	162
5854	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	23/01/2013	4	13	9	2	2	1	2398
11051	39	20	4	10.75	43	20	3	5/10/2018	27/08/2019	0	0	0	0	0	NULL	NULL	18/05/2017	1	4	15	2	1	0	505
8017	29	9	1	11	11	11	11	13/04/2019	13/04/2019	0	0	0	0	0	NULL	NULL	2/05/2015	1	16	9	2	2	1	1442
7216	39	20	15	4.8666	73	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	30/07/2014	1	23	22	2	3	0	1498
12821	39	20	21	6.7619	142	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	12/03/2018	5	11	16	2	1	0	177
14902	40	16	1	19	19	19	19	11/07/2019	11/07/2019	1	19	19	19	19	11/07/2019	11/07/2019	27/01/2019	3	9	9	2	2	0	165
14745	40	16	1	160	160	160	160	6/05/2019	6/05/2019	0	0	0	0	0	NULL	NULL	21/12/2018	4	14	11	2	1	0	136
5944	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	19/03/2013	3	9	9	2	2	1	1996
10075	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	25/10/2016	4	26	12	1	1	1	1027
2453	29	9	5	6.6	33	11	3	13/04/2019	22/09/2019	0	0	0	0	0	NULL	NULL	24/02/2010	1	18	15	2	3	1	3335
5878	40	16	23	6.0434	139	19	0	5/09/2018	22/09/2019	7	5	40	9	0	7/09/2018	7/03/2019	12/02/2013	3	8	15	2	3	1	2031
5705	39	20	24	5.7916	139	20	0	5/09/2018	22/09/2019	1	20	20	20	0	10/07/2019	10/07/2019	24/07/2012	1	18	6	2	4	1	2234
6998	39	20	19	6.4736	123	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	18/05/2014	3	9	16	2	2	1	1571
11688	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	12/09/2017	3	30	18	1	2	0	436
11755	39	20	15	5.3333	80	11	0	5/09/2018	9/03/2019	0	0	0	0	0	NULL	NULL	26/09/2017	5	17	9	2	2	0	344
13516	39	20	21	6.0952	128	20	0	5/09/2018	18/09/2019	3	5	17	9	0	5/10/2018	24/01/2019	15/07/2018	1	18	18	2	3	0	52
696	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	15	2	2	0	3319
7860	29	9	1	4	4	4	4	17/08/2019	17/08/2019	0	0	0	0	0	NULL	NULL	14/03/2015	5	17	22	2	5	1	1617
11676	39	20	6	8.1666	49	19	3	4/06/2019	22/09/2019	0	0	0	0	0	NULL	NULL	10/09/2017	3	10	15	2	3	0	632
14795	40	16	7	33.1428	232	160	4	3/04/2019	22/09/2019	3	64	192	160	0	6/05/2019	7/08/2019	9/01/2019	4	15	15	2	3	1	84
38	29	9	4	9	36	11	7	13/04/2019	5/09/2019	0	0	0	0	0	NULL	NULL	3/03/2009	4	21	15	2	2	1	3693
1668	39	20	4	7.75	31	11	3	5/10/2018	27/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	16	9	2	2	1	3252
8836	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	29/12/2015	3	24	10	1	1	1	981
14325	40	16	7	4.5714	32	8	3	2/11/2018	24/01/2019	0	0	0	0	0	NULL	NULL	26/09/2018	5	27	9	2	2	1	37
1014	39	20	9	6.7777	61	13	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	10	1	2	0	3278
11368	29	9	1	3	3	3	3	22/11/2018	22/11/2018	1	3	3	3	3	22/11/2018	22/11/2018	20/07/2017	3	25	16	1	2	1	490
13592	29	9	3	5.6666	17	7	3	15/05/2019	18/08/2019	0	0	0	0	0	NULL	NULL	25/07/2018	1	23	1	2	3	1	294
3263	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	15	2	3	0	3082
9865	40	16	5	7.8	39	11	4	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	15/09/2016	4	6	9	2	1	1	750
10	40	16	21	14.8571	312	160	0	5/09/2018	22/09/2019	2	86	173	160	0	6/05/2019	7/08/2019	3/03/2009	4	21	15	2	2	0	3473
6612	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	2	11	23	19	0	16/01/2019	11/07/2019	23/01/2014	5	11	10	2	2	1	1686
11299	40	16	30	6.5666	197	17	0	13/08/2018	22/09/2019	4	7	30	17	0	13/08/2018	12/11/2018	7/07/2017	1	5	15	1	2	1	402
11701	40	16	21	5.9523	125	16	0	5/09/2018	22/09/2019	3	11	35	16	0	7/03/2019	7/08/2019	14/09/2017	1	5	9	2	3	1	356
14084	40	16	16	6.25	100	20	0	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	20/08/2018	1	18	14	2	1	0	46
14568	39	20	7	7.5714	53	19	3	8/01/2019	22/09/2019	0	0	0	0	0	NULL	NULL	19/11/2018	3	8	9	2	3	0	50
4500	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	1/07/2010	3	24	15	2	2	1	3066
15036	39	20	6	7.6666	46	20	0	10/07/2019	22/09/2019	0	0	0	0	0	NULL	NULL	5/03/2019	1	18	9	2	2	1	127
4940	40	16	24	7.0833	170	19	0	15/08/2018	22/09/2019	3	8	26	13	0	11/09/2018	7/08/2019	26/09/2010	5	11	16	2	1	1	2880
6598	39	20	18	6.1111	110	20	0	5/09/2018	27/08/2019	1	4	4	4	0	16/01/2019	16/01/2019	19/01/2014	1	18	22	2	4	1	1690
4615	39	20	19	5.7894	110	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	15	2	2	0	2981
6022	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	30/04/2013	3	30	15	2	2	1	2032
4617	40	16	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	10	2	2	1	2981
5622	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	9/05/2012	3	24	15	1	1	1	2388
478	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	1	11	11	11	0	7/10/2018	7/10/2018	4/08/2009	3	32	12	1	4	1	3319
9247	40	16	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	27/04/2016	5	31	9	2	2	0	891
546	39	20	22	6.0454	133	19	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	10	1	2	0	3319
1425	40	16	21	8.5714	180	22	0	5/09/2018	26/08/2019	1	10	10	10	0	1/11/2018	1/11/2018	12/10/2009	4	6	22	2	1	1	3250
10440	40	16	18	6.0555	109	13	0	5/09/2018	27/08/2019	2	3	7	6	0	5/09/2018	17/09/2018	18/01/2017	1	16	9	1	1	0	595
9540	39	20	16	6	96	22	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	8/07/2016	4	21	9	1	1	1	789
13466	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	5	8	40	19	0	2/11/2018	11/07/2019	9/07/2018	3	9	9	2	2	0	58
10894	39	20	23	6.1739	142	20	0	5/09/2018	22/09/2019	6	5	34	9	0	17/09/2018	9/03/2019	11/04/2017	1	23	14	1	2	0	512
11521	39	20	19	6.1052	116	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	15/08/2017	5	29	9	2	3	1	386
13934	40	16	3	63.3333	190	160	4	3/04/2019	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	11/08/2018	4	15	19	2	2	0	235
613	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	10	1	1	0	3397
2377	39	20	17	6.8823	117	20	0	5/09/2018	27/08/2019	1	4	4	4	0	7/09/2018	7/09/2018	24/02/2010	1	4	10	2	1	0	3115
2795	40	16	20	5.7	114	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	25/02/2010	1	18	9	2	3	0	3114
5019	40	16	15	5.6	84	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	25/10/2010	4	13	12	1	1	1	2872
775	39	20	21	6.1904	130	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	13/09/2009	1	4	17	2	2	0	3279
5386	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	14/09/2011	3	25	15	1	2	0	2626
2037	29	9	4	7.25	29	9	4	13/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	16	2	2	1	3564
8485	29	9	4	10.5	42	17	7	4/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	16/09/2015	4	6	9	2	1	0	1418
6219	40	16	17	15.4705	263	160	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	4/08/2013	4	14	12	2	2	1	1858
7769	29	9	3	7.6666	23	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	18/02/2015	3	10	6	2	1	0	1373
2318	40	16	4	50.25	201	160	6	7/03/2019	6/05/2019	1	160	160	160	0	6/05/2019	6/05/2019	1/02/2010	4	14	9	2	1	0	3321
3784	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	16	2	2	1	3132
10232	29	9	2	9	18	9	9	5/09/2019	5/09/2019	0	0	0	0	0	NULL	NULL	2/12/2016	5	27	9	2	3	0	1007
11144	40	16	1	8	8	8	8	9/03/2019	9/03/2019	0	0	0	0	0	NULL	NULL	8/06/2017	3	28	9	2	2	0	639
11378	40	16	21	6.1904	130	19	0	29/08/2018	22/09/2019	3	7	23	9	0	5/10/2018	7/03/2019	23/07/2017	5	11	16	2	1	1	402
5476	39	20	6	8.3333	50	20	0	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	15/12/2011	1	18	12	2	3	1	2486
11836	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	4/10/2017	3	10	9	2	1	0	414
3398	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	30/03/2010	3	30	15	1	2	1	3159
5536	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	18/02/2012	3	10	15	2	1	1	2469
8087	29	9	5	7.8	39	11	3	22/11/2018	5/09/2019	1	11	11	11	0	13/04/2019	13/04/2019	19/05/2015	3	24	10	1	2	1	1283
12554	29	9	5	8	40	11	4	13/04/2019	5/09/2019	0	0	0	0	0	NULL	NULL	2/02/2018	1	5	9	2	1	1	435
2293	39	20	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	1/02/2010	4	14	10	2	2	0	3321
3639	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	1/04/2010	3	28	12	1	2	1	3157
7080	40	16	13	5.2307	68	11	0	5/09/2018	16/01/2019	0	0	0	0	0	NULL	NULL	16/06/2014	3	25	22	1	4	1	1542
12313	29	9	2	5	10	7	3	22/11/2018	18/08/2019	0	0	0	0	0	NULL	NULL	13/12/2017	3	10	18	2	2	0	344
3875	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	12	2	2	1	3131
14327	40	16	7	30.1428	211	160	3	2/11/2018	6/05/2019	0	0	0	0	0	NULL	NULL	26/09/2018	4	13	10	1	2	0	37
2770	39	20	28	6	168	20	0	5/09/2018	22/09/2019	7	5	41	9	0	7/09/2018	12/11/2018	25/02/2010	1	4	12	1	2	1	3114
4760	39	20	19	6.421	122	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	12	15	2	2	1	2981
13993	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	12/08/2018	5	11	7	2	2	0	54
6362	39	20	20	5.75	115	16	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	8/10/2013	1	20	15	1	2	0	1793
692	29	9	4	7.25	29	9	4	17/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	9	2	1	0	3665
5410	40	16	31	7.258	225	22	0	12/08/2018	22/09/2019	12	10	129	22	0	12/08/2018	11/07/2019	5/10/2011	1	16	9	2	3	1	2503
9286	40	16	24	14.2916	343	160	0	5/09/2018	22/09/2019	1	3	3	3	0	8/11/2018	8/11/2018	5/05/2016	4	13	15	2	2	0	853
13080	39	20	22	5.6818	125	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/05/2018	3	30	16	1	2	0	124
7783	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	23/02/2015	3	8	22	2	2	0	1368
13250	40	16	26	5.7307	149	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/06/2018	1	18	12	2	3	1	96
3564	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	31/03/2010	3	30	15	2	1	1	3158
13883	29	9	1	17	17	17	17	4/08/2019	4/08/2019	0	0	0	0	0	NULL	NULL	11/08/2018	5	12	18	2	2	0	358
14412	29	9	3	7	21	9	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	18/10/2018	3	10	12	2	1	0	35
10283	40	16	7	5	35	9	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	13/12/2016	4	6	9	2	2	0	631
9758	39	20	21	6.6666	140	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/08/2016	3	8	9	2	4	0	742
12355	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	21/12/2017	4	6	10	2	1	1	258
13217	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	29/05/2018	3	9	18	2	2	0	177
13158	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	17/05/2018	3	8	18	2	3	0	189
13373	40	16	17	15.8823	270	160	0	5/09/2018	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	21/06/2018	4	6	9	2	2	0	76
515	29	9	3	10.3333	31	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	15	2	1	0	3397
6456	29	9	3	9	27	10	7	18/08/2019	4/09/2019	0	0	0	0	0	NULL	NULL	11/11/2013	4	26	16	1	3	1	2106
12690	29	9	1	4	4	4	4	13/08/2019	13/08/2019	0	0	0	0	0	NULL	NULL	19/02/2018	1	5	9	2	2	1	540
7315	29	9	4	10.5	42	17	7	4/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	3/09/2014	4	6	15	2	5	0	1796
9872	40	16	30	7.5	225	18	0	5/09/2018	22/09/2019	7	8	58	16	0	20/09/2018	7/03/2019	16/09/2016	1	20	15	2	2	1	719
1275	40	16	18	15.7222	283	160	0	5/09/2018	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	12/10/2009	4	6	9	2	3	0	3250
13609	39	20	16	6.6875	107	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/07/2018	4	26	15	1	2	1	41
1432	39	20	15	5.7333	86	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	15	15	2	3	0	3250
2604	39	20	29	6.2758	182	22	0	12/08/2018	22/09/2019	14	7	100	22	0	12/08/2018	7/03/2019	24/02/2010	1	18	12	2	4	1	3091
9679	39	20	20	6.4	128	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	11/08/2016	5	29	9	1	2	1	755
13415	29	9	4	7	28	9	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	3/07/2018	3	9	15	2	2	0	142
1743	40	16	20	6.5	130	19	0	5/09/2018	22/09/2019	1	6	6	6	0	17/09/2018	17/09/2018	9/11/2009	5	31	16	2	2	1	3222
1525	40	16	16	5.625	90	11	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	15	16	1	2	1	3250
9754	40	16	20	5.8	116	13	0	5/09/2018	22/09/2019	4	6	26	8	0	11/09/2018	9/03/2019	24/08/2016	3	28	9	1	1	1	742
589	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	1	6	6	6	0	17/09/2018	17/09/2018	4/08/2009	3	24	15	1	1	0	3319
3186	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	3	9	28	13	0	7/09/2018	7/08/2019	29/03/2010	3	8	15	2	3	0	3082
8818	40	16	15	6.5333	98	13	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	22/12/2015	1	16	9	2	2	1	988
10908	40	16	5	7.8	39	11	4	5/10/2018	26/08/2019	0	0	0	0	0	NULL	NULL	14/04/2017	4	14	12	1	1	0	539
14818	39	20	3	10.3333	31	20	3	9/03/2019	27/08/2019	0	0	0	0	0	NULL	NULL	11/01/2019	1	4	1	2	1	0	57
4032	29	9	6	8.1666	49	17	2	22/11/2018	4/09/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	27	2	2	1	3131
13114	40	16	6	4.5	27	9	1	29/08/2018	7/03/2019	0	0	0	0	0	NULL	NULL	9/05/2018	5	31	14	1	1	1	112
29	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	3/03/2009	4	21	22	2	3	0	3820
7548	40	16	13	5.2307	68	11	0	5/09/2018	16/01/2019	0	0	0	0	0	NULL	NULL	3/12/2014	1	23	10	2	3	0	1372
10694	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	3/03/2017	1	4	15	2	1	0	581
2136	39	20	6	6.8333	41	11	3	5/10/2018	8/11/2018	0	0	0	0	0	NULL	NULL	18/01/2010	4	26	10	1	1	1	3182
8602	40	16	23	5.913	136	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	19/10/2015	1	18	9	2	1	0	1052
924	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	9	2	2	0	3383
6398	39	20	15	5.6	84	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	21/10/2013	4	13	18	2	2	1	1780
10597	40	16	27	6.7777	183	19	0	12/08/2018	22/09/2019	13	6	88	19	0	12/08/2018	7/08/2019	17/02/2017	5	11	15	2	2	1	541
11536	29	9	4	7.25	29	10	2	19/12/2018	4/09/2019	0	0	0	0	0	NULL	NULL	17/08/2017	5	27	24	2	4	0	489
7334	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/09/2014	3	24	18	1	1	0	1455
4383	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/05/2010	3	9	15	2	2	1	3023
6355	40	16	21	6.1428	129	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	2/10/2013	1	18	9	2	1	0	1799
10225	29	9	1	11	11	11	11	13/04/2019	13/04/2019	0	0	0	0	0	NULL	NULL	1/12/2016	4	15	9	2	2	1	863
12691	39	20	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	19/02/2018	4	13	16	2	2	0	198
10676	40	16	11	22.3636	246	160	3	5/10/2018	6/05/2019	1	160	160	160	0	6/05/2019	6/05/2019	1/03/2017	4	13	9	2	2	0	583
2235	29	9	3	7	21	11	3	22/11/2018	18/08/2019	0	0	0	0	0	NULL	NULL	31/01/2010	3	25	15	2	3	1	3217
2721	29	9	3	8.3333	25	11	7	13/04/2019	22/09/2019	0	0	0	0	0	NULL	NULL	25/02/2010	1	23	15	2	1	1	3334
11947	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	18/10/2017	3	24	12	2	3	1	400
14334	39	20	10	5.5	55	13	3	2/11/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/10/2018	3	28	22	2	2	0	32
14425	40	16	13	5.8461	76	20	0	2/11/2018	22/09/2019	0	0	0	0	0	NULL	NULL	21/10/2018	1	18	7	2	2	0	12
2327	40	16	19	6.421	122	19	0	5/09/2018	22/09/2019	4	8	32	13	0	7/09/2018	7/08/2019	11/02/2010	5	17	15	2	3	0	3128
12612	39	20	2	7.5	15	9	6	7/03/2019	7/03/2019	0	0	0	0	0	NULL	NULL	9/02/2018	5	11	18	2	2	1	391
1825	39	20	15	6.3333	95	13	0	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	16	9	1	1	0	3252
4008	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	3	12	37	19	0	2/11/2018	7/08/2019	27/04/2010	3	10	15	2	3	0	3053
8227	40	16	16	5.3125	85	13	0	29/08/2018	7/08/2019	5	7	37	13	0	17/09/2018	7/08/2019	2/07/2015	5	27	11	1	3	0	1154
13022	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	17/04/2018	4	26	16	1	1	0	488
